joint_state_pos_joint1,joint_state_vel_joint1,joint_state_acc_joint1,joint_state_effort_joint1,joint_state_pos_joint2,joint_state_vel_joint2,joint_state_acc_joint2,joint_state_effort_joint2,joint_state_pos_joint3,joint_state_vel_joint3,joint_state_acc_joint3,joint_state_effort_joint3,joint_state_pos_joint4,joint_state_vel_joint4,joint_state_acc_joint4,joint_state_effort_joint4
-7.1250702814331894e-06,-0.0022578821092495483,-5.849437121300876e-05,0.015918889881010322,0.0075052791593965395,-0.10461080074338303,-0.0022611324628782764,-0.7998720651071847,-6.574957901881698e-05,-0.011805577387605229,-0.00028062693970336283,0.06187511871324233,2.412059586714382,-3.421447878043383,-0.5579825583601925,-15.0
-1.1754699952569893e-05,-0.002314814835568352,-5.8090044129913056e-05,0.01723018882101344,0.007293671407881134,-0.10580387575770261,0.00023086959608115132,-0.6824217366682295,-8.992028772710942e-05,-0.012085354354146219,-0.0002916948016657992,0.06560284483988761,2.4041045603858104,-3.9775131642859143,-0.5533437110901842,-15.0
-1.6498724880560064e-05,-0.0023720124639950856,-5.8733740835553976e-05,0.01855464383948153,0.007084909443531468,-0.10438098217483296,0.002894203421188943,-0.60104328599878,-0.00011467933573247794,-0.012379524002684262,-0.00030728206851853967,0.06941880054342299,2.39504802011455,-4.528270135630086,-0.5481630159058188,-15.0
-2.1360113448439823e-05,-0.0024306942839398796,-6.037821902788289e-05,0.01990383222406968,0.006884500445407658,-0.10020449906190523,0.005672907185249182,-0.5597581004369441,-0.00014006610690892913,-0.012693385588225602,-0.0003268046474324835,0.07336555358667168,2.3849005105161942,-5.073754799177897,-0.5429626969171473,-15.0
-2.6343567275582152e-05,-0.002491726913571164,-6.252928835746136e-05,0.021286882677223375,0.006698178660112776,-0.09316089264744087,0.008429110306260819,-0.5622826476937228,-0.00016612633438802896,-0.01303011373954991,-0.00034626909112538736,0.0774735386320145,2.373672422906733,-5.614043804730406,-0.5378870256676871,-15.0
-3.145493385702433e-05,-0.0025556832907210883,-6.426668769648775e-05,0.022710801850118072,0.006531860830073716,-0.08315891501953017,0.010809065965350098,-0.6120402083221594,-0.00019290871197581374,-0.013391188793892393,-0.0003574057244594064,0.08176320213654459,2.361373914918927,-6.149253993903109,-0.533042681531211,-15.0
-3.6700722683997624e-05,-0.0026228944134866466,-6.467706085516397e-05,0.024180769806476536,0.006391605279250397,-0.07012777541165949,0.012397513020744575,-0.7121745237291672,-0.00022046222429617803,-0.013776756160182143,-0.00035221313579903313,0.08624681516702563,2.348014831621204,-6.679541648861364,-0.5285302744773452,-15.0
-4.208022882001379e-05,-0.0026897530680080823,-6.401843822513987e-05,0.025700405431211396,0.006279921385503318,-0.05584194687353967,0.013284258655833887,-0.865564952600268,-0.00024875470233838755,-0.014146239021104744,-0.00033525608376870283,0.09093000323053878,2.333603754452804,-7.2055385842001085,-0.5243232036508676,-15.0
-4.7579845293108654e-05,-0.0027498082365474334,-6.40231026795726e-05,0.027244317240082458,0.006192642733254004,-0.04363932612465667,0.014287817074262051,-1.0463472125478503,-0.000277619138269584,-0.014432217965598225,-0.0003261020034394978,0.09560666533936646,2.318147664987541,-7.728044732631289,-0.5202535180455534,-15.0
-5.320186179237498e-05,-0.0028110082496331634,-6.622085020896624e-05,0.028764626714436446,0.006132177252389994,-0.03023274043200497,0.016237867846044737,-1.203202928106395,-0.0003070675009861987,-0.014724181358307362,-0.0003407631169795866,0.0999230036549536,2.3016548929672824,-8.246386010129338,-0.5161959574474726,-15.0
-5.8959215903596334e-05,-0.0028786770556106776,-7.039271066025705e-05,0.03031743010592683,0.006106038547066445,-0.013069352661774333,0.019213501734684668,-1.386162069236963,-0.00033722323782384,-0.015077868418820634,-0.0003757666779777343,0.10432765689017813,2.2841341714707797,-8.760360748251342,-0.5122126834534857,-15.0
-6.486323705739751e-05,-0.002952010576900587,-7.519608724182729e-05,0.03194258257001652,0.0061216918165213265,0.007826634727440477,0.02273448559294813,-1.6357712741932968,-0.0003681857879385609,-0.015481275057360449,-0.0004161058004528706,0.10911166587648455,2.265593507859945,-9.270331805417184,-0.5084726702008506,-15.0
-7.092361867138132e-05,-0.00303019080699191,-7.959721003236915e-05,0.033636721449795175,0.006186530987914126,0.0324195856963999,0.026382171268166346,-1.9539070658679745,-0.0004000335644530044,-0.01592388825722175,-0.00045103591401868346,0.11422495408067576,2.2460401160779293,-9.776695891007828,-0.5051076491801112,-15.0
-7.71484290014947e-05,-0.0031124051650566905,-8.325168564413208e-05,0.03539605938321075,0.006307859451377657,0.06066423173176563,0.030001860021844688,-2.3422530818202305,-0.0004328264931177009,-0.01639646433234825,-0.000477676973536156,0.11962279773140383,2.2254803525207674,-10.279881778581071,-0.5021812297682811,-15.0
-8.354414945697734e-05,-0.0031978602277413152,-8.613262500036141e-05,0.03721652195572461,0.006492874165915893,0.0925073572691179,0.033566261360317366,-2.8023213113897896,-0.000466608179526498,-0.016890843204398574,-0.0004965095805049575,0.1252649709734901,2.2039196552941265,-10.780348613320426,-0.49972720623115663,-15.0
-9.011573136204153e-05,-0.0032857909525320934,-8.826868665777281e-05,0.039093851485610065,0.006748652888623784,0.12788936135394557,0.03706960458509829,-3.3354726088115143,-0.0005014077608706619,-0.0173997906720819,-0.0005084059453170885,0.1311150339746524,2.181362486636408,-11.278584328859088,-0.4977737176344359,-15.0
-9.6866663880607e-05,-0.0033754662592827382,-8.969307596212272e-05,0.0410236829401192,0.0070821442654075625,0.16674568839188927,0.040507475713662824,-3.942936286896259,-0.000537241485329506,-0.017916862229422084,-0.0005141066993445374,0.1371397294474804,2.1578122782763174,-11.775104180045345,-0.49634748675048357,-15.0
-0.00010379904716204086,-0.003466191640716928,-9.044072274515627e-05,0.04300159659113055,0.007500160507913582,0.20900812125300985,0.04387667605580184,-4.625828605500635,-0.0005741140518110078,-0.018436283240750872,-0.0005142357973802469,0.14330845968006245,2.133271379498033,-12.270449389142172,-0.4954739193530484,-15.0
-0.00011091366579410411,-0.0035573093160316234,-9.054592843360412e-05,0.0450231509174098,0.008009372367629707,0.2546059298580625,0.047175073059635114,-5.385169971169188,-0.0006120197343230822,-0.01895284125603721,-0.0005093114179179261,0.14959282138485025,2.107741007711889,-12.765185893072024,-0.49517718447422787,-15.0
-0.00011821005842217214,-0.0036481963140340165,-9.004035998667437e-05,0.047083898371014524,0.008616306102897365,0.30346686763382885,0.05040144227317972,-6.221900658159804,-0.0006509433083172606,-0.019461786997089236,-0.0004997535378049624,0.155966179712476,2.081221201375418,-13.259903168235645,-0.4954802632681936,-15.0
-0.00012568657995342747,-0.0037382607656276648,-8.895128707106818e-05,0.049179385882693015,0.009327342116498842,0.3555180068007384,0.0535552985040606,-7.136894845376595,-0.0006908607905184007,-0.019958741100570034,-0.00048588867573477745,0.16240326581715153,2.0537107751821044,-13.755213096656789,-0.4964049520055598,-15.0
-0.00013334045314064192,-0.0038269365936072284,-8.729997187204301e-05,0.051305141350091225,0.010148714918978612,0.41068640123988415,0.05663671336293488,-8.130972736960775,-0.0007317399987129543,-0.020439604097276794,-0.00046795214422535973,0.1688797845547001,2.025207277537889,-14.251748822107682,-0.4979718018621888,-15.0
-0.00014116780655168922,-0.003913676705523653,-8.510012900374026e-05,0.053456646783396386,0.011086514044041464,0.46889956253142623,0.059646115302845915,-9.20491049429188,-0.0007735409334367848,-0.020900467361915254,-0.00044608801607681076,0.175372020357685,1.9957069504845668,-14.750163526661094,-0.5001999743694308,-15.0
-0.00014916369598883352,-0.0039979447185721564,-8.235637687954841e-05,0.055629298248963545,0.01214668550498152,0.5300857304700278,0.06258406696509566,-10.359447651183771,-0.0008162159792394556,-0.021337522901335407,-0.0004203468937559775,0.18185643015326075,1.9652046924129878,-15.251129035789539,-0.5031069864100335,-15.0
-0.00015732210632950284,-0.00407920517033466,-7.906260214011421e-05,0.05781835222774886,0.013335033332376858,0.5941739136976695,0.0654510130493387,-11.595291608544915,-0.0008597099189895515,-0.021746969875047973,-0.0003906814646381148,0.188309212430608,1.933694024148153,-15.755334132417332,-0.5067083121627736,-15.0
-0.0001656359305143876,-0.00415691209244238,-7.520015563090626e-05,0.060018857458212525,0.014657220669846099,0.6610936687346202,0.06824698996564676,-12.913118705178128,-0.0009039597503280571,-0.022124915669252794,-0.00035693972849868555,0.1947058412741936,1.9011670592969216,-16.263482425615724,-0.5110168010322029,-15.0
-0.0001740969219996942,-0.004230495742653304,-7.073579216781414e-05,0.06222557074998478,0.016118769822323183,0.7307745762385429,0.07097128610948472,-14.31357123197313,-0.0009488942886908088,-0.02246726918137582,-0.00031885569430678724,0.20102055337908378,1.8676144801451513,-16.77628957588521,-0.5160418598757008,-15.0
-0.00018269561640252662,-0.00429934720141621,-6.561925707894e-05,0.06443285459850429,0.01772506054489426,0.8031453612855376,0.07362203862327182,-15.797249590275133,-0.000994433536133804,-0.02276962372149764,-0.00027603726115352223,0.20722577477596177,1.8330255208978523,-17.294479623649455,-0.5217883341967511,-15.0
-0.0001914212172799469,-0.004362800438710138,-5.97804104816883e-05,0.06663455369039029,0.01948132572337077,0.8781325892382559,0.0761957488561874,-17.36469858275139,-0.0010404877893450688,-0.023027126605632317,-0.0002279509254966578,0.21329147222084807,1.7973879607027785,-17.81878009753693,-0.5282550057650592,-15.0
-0.00020026143996587997,-0.004420111342966529,-5.31257659020074e-05,0.0688238465269259,0.021392643422595427,0.955658849612329,0.07868669429083264,-19.01638655558508,-0.0010869564535689587,-0.023234332111944977,-0.00017390290009132794,0.2191844119626684,1.7606881297220078,-18.349915490385374,-0.5354326026504328,-15.0
-0.00020920230611337466,-0.004470433073747342,-4.55343041299767e-05,0.07099306739398539,0.023463924055416637,1.035640316410605,0.08108620937154637,-20.75267577096352,-0.0011337265215887946,-0.02338503400991789,-0.00011301620119850628,0.22486730591664034,1.7229109325639498,-18.88859857902905,-0.5433011912343542,-15.0
-0.00021822788001750793,-0.004512786952066638,-3.669927640447424e-05,0.07313349273893996,0.025699891142791222,1.1179835436872931,0.0841009415963635,-22.573781962784068,-0.0011806706683537653,-0.023472073382485366,-4.115959284568989e-05,0.23029782220848347,1.6840398947171413,-19.43551892340425,-0.5564851674676472,-15.0
-0.0002273199358919563,-0.004546027937224181,-2.5666791226399213e-05,0.07523508466793688,0.02810505377997056,1.2025813185896705,0.0905999493684182,-24.479720498146705,-0.0012276449023405113,-0.023487116993372942,5.627915687727442e-05,0.23542743374781908,1.644057239306547,-19.991327705297223,-0.5936486554075664,-15.0
-0.00023645754301365076,-0.004568803560847229,-1.0284253798416906e-05,0.07728618273892059,0.03068366847960452,1.2893073498169791,0.10350323248299231,-26.47023591283628,-0.0012744857045307789,-0.023420401095133846,0.00020266916943006627,0.2402000752009155,1.6029440036046618,-20.55661785094254,-0.674001387248822,-15.0
-0.00024561655302986294,-0.004579505008106085,1.2848385616671607e-05,0.07927313352869536,0.03343968751288159,1.3780095166385338,0.12004467464109991,-28.54471079113599,-0.0013210065754848455,-0.023260435477033308,0.00041492075150594693,0.24455057592875068,1.5606802073662305,-21.131898119215652,-0.7804765529708888,-15.0
-0.00026388218683069534,-0.004556608025807683,4.566197517319242e-05,0.08298725627806534,0.03949779277327929,1.560551287846386,0.13227708697181817,-32.94052719456289,-0.0014122020430931343,-0.022604070844325155,0.0006850257663474062,0.25166770493952284,1.472617424087408,-22.313832113881148,-0.8626738166466303,-15.0
-0.0002729180468600787,-0.0045179300146916766,8.606631276364537e-05,0.0846726935467737,0.04280553155324892,1.6538693899848147,0.13373918766732096,-35.2576071496796,-0.0014563475503218655,-0.02207275361436565,0.0009788924454473963,0.25424055853093713,1.426775964686243,-22.92072970058241,-0.8784884859862814,-15.0
-0.0002905704107608333,-0.0043693401587766205,0.00013985002165518802,0.08756423862988127,0.04998722291324561,1.8427549750786771,0.12225997879741113,-40.11187446272153,-0.0015400862882251375,-0.020491937561207846,0.0013266300095514019,0.25679739826242154,1.3313701332933985,-24.16493586737968,-0.8111124215535277,-15.0
-0.00029907166852195766,-0.00425062888056218,0.0002376408738869577,0.0886994632636305,0.05386178681360438,1.9372819501793863,0.09961603973621402,-42.637491500153786,-0.0015788576953496283,-0.01938570356224535,0.001938491453317457,0.25646831662857206,1.2817691971327647,-24.800468080316907,-0.668381499770673,-15.0
-0.00030726164053527816,-0.004094986006660261,0.00041351089394451473,0.08956873586830189,0.05792367062566444,2.03094190603003,0.06987958370964653,-45.21776529677213,-0.0016149042782078163,-0.018023291429094035,0.003067103156750544,0.2548142873461979,1.230883535463164,-25.4428308348004,-0.47623373165731664,-15.0
-0.000314458562840576,-0.0035984611526489133,0.0006540527751457339,0.09011723015368074,0.0621051192494733,2.090724311904431,0.035858374388344494,-47.8412297781498,-0.0016436795876938544,-0.01438765474301902,0.004759005465005354,0.25160688496625755,1.1791932474551698,-25.845144003997113,-0.2583471597855489,-11.489979723904106
-0.00031997693897578203,-0.0027591880676030127,0.0008918729708606916,0.08808094063664518,0.0663232219834637,2.1090513669951965,-0.0008803661452376765,-49.99240045340844,-0.0016608757013329741,-0.008598056819559862,0.0069916620251798105,0.2363062324844687,1.1272388212712647,-25.9772130919525,-0.03305394051555233,-7.899622480370127
-0.00032329596917184453,-0.0016595150980312503,0.0010595271315362764,0.083309704268356,0.0704977743590387,2.0872761877875,-0.03766630006552929,-51.53273709996707,-0.0016635197886318471,-0.0013220436494364538,0.009887799532393918,0.2090778542310991,1.0754945924117896,-25.87211442973761,0.17800693018952707,-5.106603028509973
-0.0003241963303080217,-0.0004501805680885875,0.0011383710981564526,0.07627579952055646,0.07455448368880496,2.0283546648831305,-0.07151680635608115,-52.458475124524114,-0.0016455320694759895,0.008993859577928849,0.013335824753992857,0.1729621971103707,1.024362397780701,-25.566097315544237,0.35737749530121476,-3.0642721005915305
-0.00032277812319282255,0.0007091035575995788,0.0011558553169148866,0.0679905300382205,0.07842786647448549,1.9366913928402634,-0.10053772247241721,-52.79166507988846,-0.001594890789958597,0.02532063975869618,0.01654178542177865,0.11958390905794877,0.9741668038364483,-25.097796972126403,0.49801742531775695,-1.7017138914357375
-0.00031905915403728126,0.0018594845777706375,0.0011469424113965138,0.05959189973534331,0.08206407960691876,1.8181065662166376,-0.12365043116478691,-52.57873083494961,-0.0015048026453032325,0.04504407232768235,0.01840757776096075,0.03288588020237493,0.9251497034129823,-24.508550211732967,0.5983635466199111,-0.9417441028262914
-0.0003130391350116513,0.003010009512814974,0.0011243224143933995,0.05079543876308641,0.08542252416119729,1.6792222771392658,-0.1402373629896546,-51.890822375325186,-0.0013735116423939063,0.06564550145466308,0.01828383825608012,-0.07474009710808349,0.8774702152722474,-23.839744070367427,0.658777913848926,-0.6888281881529323
-0.00030475191031061207,0.00414361235051961,0.001080519572163773,0.041537760412587464,0.0884769586436048,1.527217241203756,-0.15017951929262796,-50.815091405448214,-0.0012039597141526041,0.08477596412065111,0.016180086451680467,-0.19087634303392997,0.8312049437369409,-23.132635767653273,0.6815370308909703,-0.8615135253070818
-0.000294300789690923,0.005225560309844542,0.0010049065169553547,0.03194509560851537,0.09121521608478451,1.369128720589853,-0.153893686864926,-49.45134621113782,-0.001003023426853725,0.10046814364943962,0.012502528485268893,-0.30348384918801197,0.7863544997496204,-22.425221993660248,0.671071238089251,-1.3643124551257273
-0.0002818743818701916,0.006213203910365691,0.0008935466508269872,0.02228123576923357,0.09363756114961166,1.2111725324135718,-0.152279232414824,-47.901495634283094,-0.0007803569359567025,0.1113332454485112,0.007819700760796591,-0.40203837556183264,0.7428560276772856,-21.749236036167353,0.6337451927769049,-2.0939772939568577
-0.00026774385442282543,0.007065263723683083,0.0007502798790230145,0.012882449001483644,0.09575419011284195,1.0583144816151389,-0.14658150934045266,-46.25885633108714,-0.0005470341392899959,0.11666139833335328,0.0027553031702250708,-0.4786305336468988,0.7005989055793292,-21.128561048978185,0.5772031891335736,-2.9543330278742346
-0.0002522446907075681,0.007749581857628661,0.0005847784348676443,0.004091924818811175,0.09758223796826634,0.9140239277121965,-0.13821105794202992,-44.600974258079624,-0.00031416422023677404,0.11643495952661094,-0.002077215039627836,-0.5286035777377527,0.6594419447149126,-20.578480432208337,0.5095003198916892,-3.860765209550344
